[vite] connecting... client:743:9
[vite] connected. client:866:15
[2025-04-06T03:08:01.709Z] [INFO] main.ts executing... logger.ts:61:15
[2025-04-06T03:08:01.709Z] [INFO] main.ts finished initial execution. logger.ts:61:15
[2025-04-06T03:08:01.712Z] [INFO] DOM fully loaded. logger.ts:61:15
[2025-04-06T03:08:01.712Z] [INFO] Initializing game... logger.ts:61:15
[2025-04-06T03:08:01.712Z] [INFO] [Game] Constructing instance... logger.ts:61:15
[2025-04-06T03:08:01.713Z] [INFO] [RendererFacade] Constructing... logger.ts:61:15
[2025-04-06T03:08:01.713Z] [DEBUG] [ScreenBuffer] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.713Z] [DEBUG] [DrawingContext] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.713Z] [INFO] [PerlinNoise] Initializing instance with seed: "haunting beauty_nebula" logger.ts:61:15
[2025-04-06T03:08:01.713Z] [INFO] [PerlinNoise:haunting beauty_nebula] Instance created and PRNG seeded. logger.ts:61:15
[2025-04-06T03:08:01.713Z] [INFO] [NebulaRenderer] Initialized with seed "haunting beauty_nebula" and 3 base colors. logger.ts:61:15
[2025-04-06T03:08:01.714Z] [DEBUG] [StatusBarUpdater] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.715Z] [DEBUG] [StatusBarUpdater.updateMaxChars] Status bar max chars estimated: 1050 logger.ts:58:15
[2025-04-06T03:08:01.716Z] [DEBUG] [SceneRenderer] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.716Z] [INFO] [RendererFacade] All components instantiated. logger.ts:61:15
[2025-04-06T03:08:01.716Z] [DEBUG] [RendererFacade.fitToScreen] Adjusting... logger.ts:58:15
[2025-04-06T03:08:01.716Z] [INFO] [ScreenBuffer.updateDimensions] Dimensions updated: Grid=180x90, CharSize=16.0x16.0px logger.ts:61:15
[2025-04-06T03:08:01.716Z] [INFO] [ScreenBuffer.initBuffers] Initializing buffers for 180x90 grid (16200 cells) logger.ts:61:15
[2025-04-06T03:08:01.717Z] [DEBUG] [ScreenBuffer.initBuffers] Buffers initialized. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [StatusBarUpdater.updateMaxChars] Status bar max chars estimated: 1047 logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [NebulaRenderer.clearCache] Clearing nebula color cache. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [INFO] [RendererFacade.fitToScreen] Resized complete. Grid: 180x90 logger.ts:61:15
[2025-04-06T03:08:01.717Z] [INFO] [RendererFacade] Construction complete. logger.ts:61:15
[2025-04-06T03:08:01.717Z] [INFO] Player initialized. Start World: [0, 0], Char: @, Credits: 1000, Fuel: 500/500, Cargo Cap: 100 logger.ts:61:15
[2025-04-06T03:08:01.717Z] [DEBUG] [InputManager] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [InputManager] Key to action map built: {} logger.ts:58:15
[2025-04-06T03:08:01.717Z] [INFO] [GameStateManager] Initialized. Initial state: 'hyperspace' logger.ts:61:15
[2025-04-06T03:08:01.717Z] [DEBUG] [ActionProcessor] Instance created. logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [Game] Handling window resize... logger.ts:58:15
[2025-04-06T03:08:01.717Z] [DEBUG] [RendererFacade.fitToScreen] Adjusting... logger.ts:58:15
[2025-04-06T03:08:01.718Z] [DEBUG] [ScreenBuffer.updateDimensions] CharSize updated: 16.0x16.0px (Grid size unchanged) logger.ts:58:15
[2025-04-06T03:08:01.718Z] [DEBUG] [StatusBarUpdater.updateMaxChars] Status bar max chars estimated: 1047 logger.ts:58:15
[2025-04-06T03:08:01.718Z] [DEBUG] [NebulaRenderer.clearCache] Clearing nebula color cache. logger.ts:58:15
[2025-04-06T03:08:01.718Z] [INFO] [RendererFacade.fitToScreen] Resized complete. Grid: 180x90 logger.ts:61:15
[2025-04-06T03:08:01.718Z] [INFO] [Game] Instance constructed. Seed: "haunting beauty", Initial State: 'hyperspace' logger.ts:61:15
[2025-04-06T03:08:17.278Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.278Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.282Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.283Z] [DEBUG] Player moved SYSTEM: [-278796,679394] -> [-273796,674394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.283Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.285Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 229 cells drawn in 0.00 ms logger.ts:58:15
[2025-04-06T03:08:17.287Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.287Z] [DEBUG] Player moved SYSTEM: [-273796,674394] -> [-268796,669394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.288Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.290Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 218 cells drawn in 0.00 ms logger.ts:58:15
[2025-04-06T03:08:17.318Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.318Z] [DEBUG] Player moved SYSTEM: [-268796,669394] -> [-263796,664394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.318Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.321Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 202 cells drawn in 1.00 ms logger.ts:58:15
[2025-04-06T03:08:17.330Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.330Z] [DEBUG] Player moved SYSTEM: [-263796,664394] -> [-258796,659394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.331Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.333Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 174 cells drawn in 1.00 ms logger.ts:58:15
[2025-04-06T03:08:17.336Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.336Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.336Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.361Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.361Z] [DEBUG] Player moved SYSTEM: [-258796,659394] -> [-253796,654394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.361Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.364Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 139 cells drawn in 2.00 ms logger.ts:58:15
[2025-04-06T03:08:17.378Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.378Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.378Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.380Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.381Z] [DEBUG] Player moved SYSTEM: [-253796,654394] -> [-248796,649394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.381Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.383Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 105 cells drawn in 0.00 ms logger.ts:58:15
[2025-04-06T03:08:17.414Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.414Z] [DEBUG] Player moved SYSTEM: [-248796,649394] -> [-243796,644394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.414Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.416Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 72 cells drawn in 1.00 ms logger.ts:58:15
[2025-04-06T03:08:17.430Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.431Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.431Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.434Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.434Z] [DEBUG] Player moved SYSTEM: [-243796,644394] -> [-238796,639394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.435Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.436Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 40 cells drawn in 0.00 ms logger.ts:58:15
[2025-04-06T03:08:17.465Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.465Z] [DEBUG] Player moved SYSTEM: [-238796,639394] -> [-233796,634394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.465Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.466Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 12 cells drawn in 0.00 ms logger.ts:58:15
[2025-04-06T03:08:17.471Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.471Z] [DEBUG] Player moved SYSTEM: [-233796,634394] -> [-228796,629394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.471Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.478Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.478Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.478Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.529Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.529Z] [DEBUG] Player moved SYSTEM: [-228796,629394] -> [-223796,624394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.529Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.532Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.533Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.533Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.539Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.539Z] [DEBUG] Player moved SYSTEM: [-223796,624394] -> [-218796,619394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.539Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.555Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.555Z] [DEBUG] Player moved SYSTEM: [-218796,619394] -> [-213796,614394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.555Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.572Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.572Z] [DEBUG] Player moved SYSTEM: [-213796,614394] -> [-208796,609394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.572Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.579Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.579Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.579Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.588Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.588Z] [DEBUG] Player moved SYSTEM: [-208796,609394] -> [-203796,604394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.589Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.604Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.605Z] [DEBUG] Player moved SYSTEM: [-203796,604394] -> [-198796,599394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.605Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.630Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.630Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.630Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.644Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.644Z] [DEBUG] Player moved SYSTEM: [-198796,599394] -> [-193796,594394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.644Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.655Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.655Z] [DEBUG] Player moved SYSTEM: [-193796,594394] -> [-188796,589394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.655Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.679Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.679Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.679Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.682Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.682Z] [DEBUG] Player moved SYSTEM: [-188796,589394] -> [-183796,584394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.682Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.688Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.688Z] [DEBUG] Player moved SYSTEM: [-183796,584394] -> [-178796,579394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.688Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.706Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.706Z] [DEBUG] Player moved SYSTEM: [-178796,579394] -> [-173796,574394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.706Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.721Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.721Z] [DEBUG] Player moved SYSTEM: [-173796,574394] -> [-168796,569394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.721Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.732Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.732Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.732Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.738Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.738Z] [DEBUG] Player moved SYSTEM: [-168796,569394] -> [-163796,564394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.738Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.754Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.754Z] [DEBUG] Player moved SYSTEM: [-163796,564394] -> [-158796,559394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.754Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.771Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.771Z] [DEBUG] Player moved SYSTEM: [-158796,559394] -> [-153796,554394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.772Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.778Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.779Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.779Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.788Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.788Z] [DEBUG] Player moved SYSTEM: [-153796,554394] -> [-148796,549394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.788Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.805Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.805Z] [DEBUG] Player moved SYSTEM: [-148796,549394] -> [-143796,544394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.805Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.822Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.822Z] [DEBUG] Player moved SYSTEM: [-143796,544394] -> [-138796,539394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.822Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.838Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.838Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.838Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.838Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.838Z] [DEBUG] Player moved SYSTEM: [-138796,539394] -> [-133796,534394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.838Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.855Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.855Z] [DEBUG] Player moved SYSTEM: [-133796,534394] -> [-128796,529394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.855Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.871Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.871Z] [DEBUG] Player moved SYSTEM: [-128796,529394] -> [-123796,524394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.871Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.879Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.879Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.879Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.889Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.889Z] [DEBUG] Player moved SYSTEM: [-123796,524394] -> [-118796,519394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.889Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.905Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.905Z] [DEBUG] Player moved SYSTEM: [-118796,519394] -> [-113796,514394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.905Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.922Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.922Z] [DEBUG] Player moved SYSTEM: [-113796,514394] -> [-108796,509394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.922Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.925Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 2 cells drawn in 0.00 ms logger.ts:58:15
[2025-04-06T03:08:17.939Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.939Z] [DEBUG] Player moved SYSTEM: [-108796,509394] -> [-103796,504394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.939Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.951Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.951Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.951Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.954Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.954Z] [DEBUG] Player moved SYSTEM: [-103796,504394] -> [-98796,499394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.954Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.956Z] [DEBUG] [ScreenBuffer.renderDiff] Completed: 2 cells drawn in 0.00 ms logger.ts:58:15
[2025-04-06T03:08:17.971Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.971Z] [DEBUG] Player moved SYSTEM: [-98796,499394] -> [-93796,494394] (Delta: 5000,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.971Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:17.978Z] [DEBUG] --- Raw KeyDown Received: key='ArrowRight' code='ArrowRight' --- logger.ts:58:15
[2025-04-06T03:08:17.979Z] [DEBUG] --- iSlistening passed... logger.ts:58:15
[2025-04-06T03:08:17.979Z] [DEBUG] >>> KeyDown 'ArrowRight' repeat ignored. logger.ts:58:15
[2025-04-06T03:08:17.983Z] [DEBUG] [InputManager] Keyup: ArrowRight (Shift: false, Ctrl: false) logger.ts:58:15
[2025-04-06T03:08:17.983Z] [DEBUG] [InputManager] Action deactivated: MOVE_RIGHT logger.ts:58:15
[2025-04-06T03:08:17.988Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:17.988Z] [DEBUG] Player moved SYSTEM: [-93796,494394] -> [-93796,489394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:17.988Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:18.005Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
[2025-04-06T03:08:18.005Z] [DEBUG] Player moved SYSTEM: [-93796,489394] -> [-93796,484394] (Delta: 0,-5000, Scale: 5000) logger.ts:58:15
[2025-04-06T03:08:18.005Z] [DEBUG] [SceneRenderer.drawSolarSystem] Drawing system: Omega-758Z (K) logger.ts:58:15
[2025-04-06T03:08:18.021Z] [INFO] >>> Game._processInput Tick. State: system. Just Pressed Actions: [None] logger.ts:61:15
